N°,Classe,Année,Année_str,Year,Month
101180002895,2,202311,202311,2023,11
101180002896,2,202311,202311,2023,11
101180002898,5,202311,202311,2023,11
101180002899,3,202311,202311,2023,11
101180002903,7,202311,202311,2023,11
101180002905,3,202311,202311,2023,11
101180002906,3,202311,202311,2023,11
101180002908,8,202311,202311,2023,11
101180002910,1,202311,202311,2023,11
101180002911,5,202311,202311,2023,11
101180002913,7,202311,202311,2023,11
101180002914,1,202311,202311,2023,11
101180002920,1,202311,202311,2023,11
101180002925,3,202311,202311,2023,11
101180002928,3,202311,202311,2023,11
101180002939,3,202311,202311,2023,11
101180002940,4,202311,202311,2023,11
101180002948,3,202311,202311,2023,11
101180002952,1,202311,202311,2023,11
101180002954,6,202311,202311,2023,11
101180002957,2,202311,202311,2023,11
101180002964,3,202311,202311,2023,11
101180002966,3,202311,202311,2023,11
101180002969,3,202311,202311,2023,11
101190002049,3,202311,202311,2023,11
101190002963,4,202311,202311,2023,11
101190003079,3,202311,202311,2023,11
101190003080,2,202311,202311,2023,11
101190003085,2,202311,202311,2023,11
101190003088,2,202311,202311,2023,11
101190003097,2,202311,202311,2023,11
101190003105,2,202311,202311,2023,11
101190003107,3,202311,202311,2023,11
101190003109,2,202311,202311,2023,11
101190003110,2,202311,202311,2023,11
101190003120,7,202311,202311,2023,11
101190003121,2,202311,202311,2023,11
101190003122,4,202311,202311,2023,11
101190003127,5,202311,202311,2023,11
101190003131,3,202311,202311,2023,11
101190003133,3,202311,202311,2023,11
101190003135,4,202311,202311,2023,11
101190003137,2,202311,202311,2023,11
101190003138,5,202311,202311,2023,11
101190003139,2,202311,202311,2023,11
101190003145,2,202311,202311,2023,11
101190003155,1,202311,202311,2023,11
101190003157,7,202311,202311,2023,11
101190003159,5,202311,202311,2023,11
101190003161,2,202311,202311,2023,11
101190003164,3,202311,202311,2023,11
101190003165,3,202311,202311,2023,11
101190003166,3,202311,202311,2023,11
101190003170,2,202311,202311,2023,11
101190003172,2,202311,202311,2023,11
101190003173,3,202311,202311,2023,11
101190003178,8,202311,202311,2023,11
101190003183,4,202311,202311,2023,11
101190003185,3,202311,202311,2023,11
101190003186,5,202311,202311,2023,11
101190003192,3,202311,202311,2023,11
101190003193,1,202311,202311,2023,11
101190003196,2,202311,202311,2023,11
101190003197,6,202311,202311,2023,11
101190003198,2,202311,202311,2023,11
101190003200,2,202311,202311,2023,11
101190003201,2,202311,202311,2023,11
101190003202,2,202311,202311,2023,11
101190003203,3,202311,202311,2023,11
101190003209,3,202311,202311,2023,11
101190003212,9,202311,202311,2023,11
101190003214,3,202311,202311,2023,11
101190003226,3,202311,202311,2023,11
101190003227,5,202311,202311,2023,11
101190003230,1,202311,202311,2023,11
101190003235,2,202311,202311,2023,11
101190003238,2,202311,202311,2023,11
101190003241,4,202311,202311,2023,11
101190003243,3,202311,202311,2023,11
101190003248,2,202311,202311,2023,11
101190003249,2,202311,202311,2023,11
101190003250,2,202311,202311,2023,11
101190003253,3,202311,202311,2023,11
101190003259,3,202311,202311,2023,11
101190003261,3,202311,202311,2023,11
101190003272,5,202311,202311,2023,11
101190003273,3,202311,202311,2023,11
101190003274,4,202311,202311,2023,11
101190003276,2,202311,202311,2023,11
101190003277,2,202311,202311,2023,11
101190003288,4,202311,202311,2023,11
101190003289,2,202311,202311,2023,11
101190003291,10,202311,202311,2023,11
101190003295,1,202311,202311,2023,11
101190003296,3,202311,202311,2023,11
101190003299,2,202311,202311,2023,11
101190003300,4,202311,202311,2023,11
101190003301,3,202311,202311,2023,11
101190003302,5,202311,202311,2023,11
101190003304,5,202311,202311,2023,11
101190003305,4,202311,202311,2023,11
101190003310,3,202311,202311,2023,11
101190003313,2,202311,202311,2023,11
101190003316,1,202311,202311,2023,11
101190003318,3,202311,202311,2023,11
101200002528,4,202311,202311,2023,11
101200002530,4,202311,202311,2023,11
101200002547,2,202311,202311,2023,11
101200002566,1,202311,202311,2023,11
101200002567,4,202311,202311,2023,11
101200002568,5,202311,202311,2023,11
101200002572,2,202311,202311,2023,11
101200002573,3,202311,202311,2023,11
101200002574,5,202311,202311,2023,11
101200002575,4,202311,202311,2023,11
101200002579,4,202311,202311,2023,11
101200002585,4,202311,202311,2023,11
101200002586,3,202311,202311,2023,11
101200002587,3,202311,202311,2023,11
101200002589,8,202311,202311,2023,11
101200002596,4,202311,202311,2023,11
101200002598,3,202311,202311,2023,11
101200002600,4,202311,202311,2023,11
101200002601,3,202311,202311,2023,11
101200002605,3,202311,202311,2023,11
101200002609,3,202311,202311,2023,11
101200002611,3,202311,202311,2023,11
101200002613,3,202311,202311,2023,11
101200002616,5,202311,202311,2023,11
101200002617,3,202311,202311,2023,11
101150002686,1,202311,202311,2023,11
101150002687,1,202311,202311,2023,11
101150002693,1,202311,202311,2023,11
101150002694,2,202311,202311,2023,11
101150002695,1,202311,202311,2023,11
101150002707,1,202311,202311,2023,11
101150002717,1,202311,202311,2023,11
101150002724,3,202311,202311,2023,11
101150002730,4,202311,202311,2023,11
101150002746,1,202311,202311,2023,11
101150002749,2,202311,202311,2023,11
101150002765,1,202311,202311,2023,11
101150002769,2,202311,202311,2023,11
101150002771,8,202311,202311,2023,11
101150002774,1,202311,202311,2023,11
101150002777,2,202311,202311,2023,11
101150002783,1,202311,202311,2023,11
101150002786,1,202311,202311,2023,11
101150002789,5,202311,202311,2023,11
101150002792,3,202311,202311,2023,11
101150002800,1,202311,202311,2023,11
101150002805,3,202311,202311,2023,11
101150002827,1,202311,202311,2023,11
101150002830,1,202311,202311,2023,11
101150002842,1,202311,202311,2023,11
101150002850,1,202311,202311,2023,11
101150002851,3,202311,202311,2023,11
101150002852,1,202311,202311,2023,11
101150002856,1,202311,202311,2023,11
101150002857,1,202311,202311,2023,11
101150002858,3,202311,202311,2023,11
101170002813,3,202311,202311,2023,11
101170002816,6,202311,202311,2023,11
101170002820,2,202311,202311,2023,11
101170002821,4,202311,202311,2023,11
101170002824,9,202311,202311,2023,11
101170002829,2,202311,202311,2023,11
101170002830,1,202311,202311,2023,11
101170002834,1,202311,202311,2023,11
101170002841,4,202311,202311,2023,11
101180001183,1,202311,202311,2023,11
101180002735,3,202311,202311,2023,11
101180002740,3,202311,202311,2023,11
101180002743,4,202311,202311,2023,11
101180002746,3,202311,202311,2023,11
101180002747,4,202311,202311,2023,11
101180002753,6,202311,202311,2023,11
101180002757,4,202311,202311,2023,11
101180002767,2,202311,202311,2023,11
101180002770,2,202311,202311,2023,11
101180002773,4,202311,202311,2023,11
101180002775,3,202311,202311,2023,11
101180002781,3,202311,202311,2023,11
101180002783,2,202311,202311,2023,11
101180002784,3,202311,202311,2023,11
101180002795,3,202311,202311,2023,11
101180002796,3,202311,202311,2023,11
101230002745,4,202310,202310,2023,10
101230002747,8,202310,202310,2023,10
101230002749,3,202310,202310,2023,10
101230002754,8,202310,202310,2023,10
101230002744,8,202310,202310,2023,10
101230002819,4,202310,202310,2023,10
101230002824,4,202310,202310,2023,10
101230002822,8,202310,202310,2023,10
101230002835,4,202310,202310,2023,10
101230002827,8,202310,202310,2023,10
101230002828,4,202310,202310,2023,10
101230002831,8,202310,202310,2023,10
101230002832,4,202310,202310,2023,10
101230002722,8,202310,202310,2023,10
101230002718,8,202310,202310,2023,10
101230002721,4,202310,202310,2023,10
101230002784,4,202310,202310,2023,10
101230002785,1,202310,202310,2023,10
101230002781,4,202310,202310,2023,10
101230002782,4,202310,202310,2023,10
101230002795,4,202310,202310,2023,10
101230002696,8,202310,202310,2023,10
101230002532,4,202310,202310,2023,10
101230002549,8,202310,202310,2023,10
101230002603,5,202310,202310,2023,10
101230002559,4,202310,202310,2023,10
101230002615,8,202310,202310,2023,10
101230002612,4,202310,202310,2023,10
101230002617,4,202310,202310,2023,10
101230002630,8,202310,202310,2023,10
101230002631,4,202310,202310,2023,10
101230002662,8,202310,202310,2023,10
101230002677,8,202310,202310,2023,10
101230002726,4,202310,202310,2023,10
101230002416,4,202310,202310,2023,10
101230002541,4,202310,202310,2023,10
101230002536,4,202310,202310,2023,10
101230002538,4,202310,202310,2023,10
101230002539,4,202310,202310,2023,10
101230002651,7,202310,202310,2023,10
101230002646,4,202310,202310,2023,10
101230002647,8,202310,202310,2023,10
101230002650,8,202310,202310,2023,10
101230002659,9,202310,202310,2023,10
101230002542,4,202310,202310,2023,10
101230002748,8,202310,202310,2023,10
101230002755,4,202310,202310,2023,10
101230002756,4,202310,202310,2023,10
101230002759,4,202310,202310,2023,10
101230002761,8,202310,202310,2023,10
101230002762,5,202310,202310,2023,10
101230002777,8,202310,202310,2023,10
101230002779,8,202310,202310,2023,10
101230002780,4,202310,202310,2023,10
101230002788,4,202310,202310,2023,10
101230002789,8,202310,202310,2023,10
101230002793,4,202310,202310,2023,10
101230002800,4,202310,202310,2023,10
101230002802,8,202310,202310,2023,10
101230002796,8,202310,202310,2023,10
101230002797,2,202310,202310,2023,10
101230002801,3,202310,202310,2023,10
101230002803,4,202310,202310,2023,10
101230002805,4,202310,202310,2023,10
101230002804,8,202310,202310,2023,10
101230002806,8,202310,202310,2023,10
101230002807,4,202310,202310,2023,10
101230002809,1,202310,202310,2023,10
101230002814,3,202310,202310,2023,10
101230002816,3,202310,202310,2023,10
101230002812,4,202310,202310,2023,10
101230002818,8,202310,202310,2023,10
101230002525,2,202310,202310,2023,10
101230002543,8,202310,202310,2023,10
101230002545,4,202310,202310,2023,10
101230002546,8,202310,202310,2023,10
101230002548,4,202310,202310,2023,10
101230002552,2,202310,202310,2023,10
101230002558,4,202310,202310,2023,10
101230002551,4,202310,202310,2023,10
101230002550,8,202310,202310,2023,10
101230002563,8,202310,202310,2023,10
101230002554,4,202310,202310,2023,10
101230002557,4,202310,202310,2023,10
101230002564,4,202310,202310,2023,10
101230002562,4,202310,202310,2023,10
101230002566,8,202310,202310,2023,10
101230002577,2,202310,202310,2023,10
101230002576,4,202310,202310,2023,10
101230002570,4,202310,202310,2023,10
101230002574,8,202310,202310,2023,10
101230002575,5,202310,202310,2023,10
101230002573,8,202310,202310,2023,10
101230002578,4,202310,202310,2023,10
101230002585,1,202310,202310,2023,10
101230002584,4,202310,202310,2023,10
101230002580,4,202310,202310,2023,10
101230002587,8,202310,202310,2023,10
101230002586,8,202310,202310,2023,10
101230002579,4,202310,202310,2023,10
101230002581,3,202310,202310,2023,10
101230002590,4,202310,202310,2023,10
101230002583,4,202310,202310,2023,10
101230002595,8,202310,202310,2023,10
101230002591,8,202310,202310,2023,10
101230002592,8,202310,202310,2023,10
101230002596,8,202310,202310,2023,10
101230002600,3,202310,202310,2023,10
101230002597,4,202310,202310,2023,10
101230002599,8,202310,202310,2023,10
101230002602,8,202310,202310,2023,10
101230002601,8,202310,202310,2023,10
101230002604,4,202310,202310,2023,10
101230002605,8,202310,202310,2023,10
101230002610,8,202310,202310,2023,10
101230002613,4,202310,202310,2023,10
101230002627,4,202310,202310,2023,10
101230002625,8,202310,202310,2023,10
101230002628,4,202310,202310,2023,10
101230002626,4,202310,202310,2023,10
101230002629,4,202310,202310,2023,10
101230002634,8,202310,202310,2023,10
101230002632,4,202310,202310,2023,10
101230002635,7,202310,202310,2023,10
101230002639,4,202310,202310,2023,10
101230002638,4,202310,202310,2023,10
101230002643,4,202310,202310,2023,10
101230002649,4,202310,202310,2023,10
101230002654,8,202310,202310,2023,10
101230002655,4,202310,202310,2023,10
101230002656,8,202310,202310,2023,10
101230002692,2,202310,202310,2023,10
101230002657,3,202310,202310,2023,10
101230002672,4,202310,202310,2023,10
101230002661,3,202310,202310,2023,10
101230002666,8,202310,202310,2023,10
101230002660,8,202310,202310,2023,10
101230002686,8,202310,202310,2023,10
101230002663,8,202310,202310,2023,10
101230002684,4,202310,202310,2023,10
101230002665,8,202310,202310,2023,10
101230002667,4,202310,202310,2023,10
101230002671,8,202310,202310,2023,10
101230002678,4,202310,202310,2023,10
101230002668,8,202310,202310,2023,10
101230002670,8,202310,202310,2023,10
101230002681,4,202310,202310,2023,10
101230002682,8,202310,202310,2023,10
101230002695,4,202310,202310,2023,10
101230002697,8,202310,202310,2023,10
101230002699,8,202310,202310,2023,10
101230002702,5,202310,202310,2023,10
101230002711,11,202310,202310,2023,10
101230002710,1,202310,202310,2023,10
101230002708,8,202310,202310,2023,10
101230002706,4,202310,202310,2023,10
101230002713,8,202310,202310,2023,10
101230002709,4,202310,202310,2023,10
101230002707,2,202310,202310,2023,10
101230002725,4,202310,202310,2023,10
101230002683,8,202310,202310,2023,10
101230002720,8,202310,202310,2023,10
101230002719,8,202310,202310,2023,10
101230002724,8,202310,202310,2023,10
101230002729,4,202310,202310,2023,10
101230002727,4,202310,202310,2023,10
101230002733,4,202310,202310,2023,10
101230002731,4,202310,202310,2023,10
101230002739,8,202310,202310,2023,10
101230002735,4,202310,202310,2023,10
101230002750,8,202310,202310,2023,10
101230002740,4,202310,202310,2023,10
101230002743,4,202310,202310,2023,10
101230002742,4,202310,202310,2023,10
101200002292,3,202310,202310,2023,10
101200002295,3,202310,202310,2023,10
101200002309,8,202310,202310,2023,10
101200002310,4,202310,202310,2023,10
101200002312,4,202310,202310,2023,10
101200002321,5,202310,202310,2023,10
101220002967,2,202310,202310,2023,10
101220002968,2,202310,202310,2023,10
101220002971,4,202310,202310,2023,10
101220002972,8,202310,202310,2023,10
101220002973,4,202310,202310,2023,10
101220002975,8,202310,202310,2023,10
101220002976,8,202310,202310,2023,10
101220002978,4,202310,202310,2023,10
101220002980,8,202310,202310,2023,10
101220002982,1,202310,202310,2023,10
101220002983,8,202310,202310,2023,10
101220002985,8,202310,202310,2023,10
101220002986,4,202310,202310,2023,10
101220002988,8,202310,202310,2023,10
101220002989,8,202310,202310,2023,10
101220002994,2,202310,202310,2023,10
101220002998,8,202310,202310,2023,10
101220003001,8,202310,202310,2023,10
101220003006,4,202310,202310,2023,10
101220003008,4,202310,202310,2023,10
101220003009,3,202310,202310,2023,10
101200002325,1,202310,202310,2023,10
101200002326,4,202310,202310,2023,10
101200002327,2,202310,202310,2023,10
101200002330,9,202310,202310,2023,10
101200002332,3,202310,202310,2023,10
101200002334,3,202310,202310,2023,10
101200002342,3,202310,202310,2023,10
101200002345,3,202310,202310,2023,10
101200002347,3,202310,202310,2023,10
101200002348,3,202310,202310,2023,10
101200002349,3,202310,202310,2023,10
101200002350,4,202310,202310,2023,10
101200002351,4,202310,202310,2023,10
101200002353,1,202310,202310,2023,10
101200002360,3,202310,202310,2023,10
101200002367,3,202310,202310,2023,10
101200002369,4,202310,202310,2023,10
101200002376,3,202310,202310,2023,10
101200002378,4,202310,202310,2023,10
101200002380,4,202310,202310,2023,10
101200002387,5,202310,202310,2023,10
101220003010,1,202310,202310,2023,10
101220003016,4,202310,202310,2023,10
101220003019,4,202310,202310,2023,10
101220003020,4,202310,202310,2023,10
101220003024,4,202310,202310,2023,10
101220003025,4,202310,202310,2023,10
101200002514,3,202310,202310,2023,10
101200002515,4,202310,202310,2023,10
101200002516,3,202310,202310,2023,10
101200002518,10,202310,202310,2023,10
101200002519,3,202310,202310,2023,10
101200002522,3,202310,202310,2023,10
101200002523,3,202310,202310,2023,10
101200002527,1,202310,202310,2023,10
101200002529,4,202310,202310,2023,10
101200002532,3,202310,202310,2023,10
101200002534,4,202310,202310,2023,10
101200002535,7,202310,202310,2023,10
101200002536,5,202310,202310,2023,10
101200002537,4,202310,202310,2023,10
101200002544,3,202310,202310,2023,10
101200002551,4,202310,202310,2023,10
101200002554,4,202310,202310,2023,10
101200002556,4,202310,202310,2023,10
101200002557,3,202310,202310,2023,10
101200002558,3,202310,202310,2023,10
101200002560,3,202310,202310,2023,10
101200002561,4,202310,202310,2023,10
101210002762,3,202310,202310,2023,10
101210002794,4,202310,202310,2023,10
101210002796,3,202310,202310,2023,10
101210002808,3,202310,202310,2023,10
101210002809,3,202310,202310,2023,10
101210002810,4,202310,202310,2023,10
101210002812,3,202310,202310,2023,10
101210002814,1,202310,202310,2023,10
101210002816,4,202310,202310,2023,10
101210002818,4,202310,202310,2023,10
101210002819,4,202310,202310,2023,10
101210002820,3,202310,202310,2023,10
101210002821,3,202310,202310,2023,10
101210002825,1,202310,202310,2023,10
101210002826,3,202310,202310,2023,10
101210002827,3,202310,202310,2023,10
101210002828,3,202310,202310,2023,10
101210002829,4,202310,202310,2023,10
101210002831,4,202310,202310,2023,10
101210002836,4,202310,202310,2023,10
101210002839,4,202310,202310,2023,10
101210002840,3,202310,202310,2023,10
101210002842,4,202310,202310,2023,10
101210002844,3,202310,202310,2023,10
101210002845,5,202310,202310,2023,10
101210002849,3,202310,202310,2023,10
101210002851,3,202310,202310,2023,10
101210002852,1,202310,202310,2023,10
101210002855,4,202310,202310,2023,10
101210002856,4,202310,202310,2023,10
101210002857,3,202310,202310,2023,10
101210002858,3,202310,202310,2023,10
101210002859,3,202310,202310,2023,10
101210002862,2,202310,202310,2023,10
101220003028,9,202310,202310,2023,10
101220003029,4,202310,202310,2023,10
101220003030,8,202310,202310,2023,10
101220003031,4,202310,202310,2023,10
101220003038,8,202310,202310,2023,10
101220003039,8,202310,202310,2023,10
101220003040,8,202310,202310,2023,10
101220003041,4,202310,202310,2023,10
101220003043,2,202310,202310,2023,10
101220003044,8,202310,202310,2023,10
101220003050,8,202310,202310,2023,10
101200002392,4,202310,202310,2023,10
101200002399,4,202310,202310,2023,10
101200002402,4,202310,202310,2023,10
101200002404,1,202310,202310,2023,10
101200002405,4,202310,202310,2023,10
101200002406,3,202310,202310,2023,10
101200002409,4,202310,202310,2023,10
101200002414,4,202310,202310,2023,10
101200002415,4,202310,202310,2023,10
101200002417,3,202310,202310,2023,10
101200002419,3,202310,202310,2023,10
101200002421,4,202310,202310,2023,10
101200002422,3,202310,202310,2023,10
101200002423,4,202310,202310,2023,10
101200002426,3,202310,202310,2023,10
101200002429,4,202310,202310,2023,10
101200002431,3,202310,202310,2023,10
101200002432,4,202310,202310,2023,10
101200002434,4,202310,202310,2023,10
101200002437,1,202310,202310,2023,10
101200002439,4,202310,202310,2023,10
101200002440,4,202310,202310,2023,10
101200002443,5,202310,202310,2023,10
101200002444,4,202310,202310,2023,10
101200002451,3,202310,202310,2023,10
101200002454,4,202310,202310,2023,10
101200002456,4,202310,202310,2023,10
101200002465,4,202310,202310,2023,10
101200002471,4,202310,202310,2023,10
101200002473,5,202310,202310,2023,10
101220003027,9,202310,202310,2023,10
101200002476,4,202310,202310,2023,10
101200002480,3,202310,202310,2023,10
101200002481,3,202310,202310,2023,10
101200002483,3,202310,202310,2023,10
101200002485,3,202310,202310,2023,10
101200002487,4,202310,202310,2023,10
101200002489,4,202310,202310,2023,10
101200002491,5,202310,202310,2023,10
101200002492,1,202310,202310,2023,10
101200002494,8,202310,202310,2023,10
101200002496,4,202310,202310,2023,10
101200002497,9,202310,202310,2023,10
101200002502,3,202310,202310,2023,10
101200002503,6,202310,202310,2023,10
101200002504,3,202310,202310,2023,10
101200002505,3,202310,202310,2023,10
101200002506,3,202310,202310,2023,10
101200002508,4,202310,202310,2023,10
101200002510,4,202310,202310,2023,10
101200002458,4,202310,202310,2023,10
101200002459,3,202310,202310,2023,10
101200002460,4,202310,202310,2023,10
101200002461,3,202310,202310,2023,10
101200002513,4,202310,202310,2023,10
101180002582,3,202310,202310,2023,10
101180002585,4,202310,202310,2023,10
101180002595,3,202310,202310,2023,10
101180002596,2,202310,202310,2023,10
101180002597,2,202310,202310,2023,10
101180002598,2,202310,202310,2023,10
101180002600,1,202310,202310,2023,10
101180002606,2,202310,202310,2023,10
101180002612,3,202310,202310,2023,10
101180002620,3,202310,202310,2023,10
101180002623,1,202310,202310,2023,10
101180002625,5,202310,202310,2023,10
101180002627,1,202310,202310,2023,10
101180002628,1,202310,202310,2023,10
101180002632,2,202310,202310,2023,10
101180002636,1,202310,202310,2023,10
101180002637,3,202310,202310,2023,10
101180002641,3,202310,202310,2023,10
101180002645,1,202310,202310,2023,10
101180002646,3,202310,202310,2023,10
101180002650,3,202310,202310,2023,10
101210003079,4,202310,202310,2023,10
101210003082,3,202310,202310,2023,10
101210003084,4,202310,202310,2023,10
101210003085,9,202310,202310,2023,10
101210003087,3,202310,202310,2023,10
101210003090,3,202310,202310,2023,10
101210003091,4,202310,202310,2023,10
101210003092,4,202310,202310,2023,10
101210003093,3,202310,202310,2023,10
101210003094,4,202310,202310,2023,10
101210003095,9,202310,202310,2023,10
101210003097,4,202310,202310,2023,10
101210003099,2,202310,202310,2023,10
101210003103,4,202310,202310,2023,10
101210003104,4,202310,202310,2023,10
101220000452,4,202310,202310,2023,10
101220000550,1,202310,202310,2023,10
101220001231,4,202310,202310,2023,10
101180002654,3,202310,202310,2023,10
101180002656,3,202310,202310,2023,10
101180002658,3,202310,202310,2023,10
101180002659,3,202310,202310,2023,10
101180002662,4,202310,202310,2023,10
101180002664,1,202310,202310,2023,10
101180002666,1,202310,202310,2023,10
101180002669,10,202310,202310,2023,10
101180002675,9,202310,202310,2023,10
101180002677,1,202310,202310,2023,10
101180002682,2,202310,202310,2023,10
101180002683,4,202310,202310,2023,10
101180002690,4,202310,202310,2023,10
101180002696,4,202310,202310,2023,10
101180002697,1,202310,202310,2023,10
101180002700,3,202310,202310,2023,10
101180002706,3,202310,202310,2023,10
101180002721,3,202310,202310,2023,10
101180002724,1,202310,202310,2023,10
101180002739,3,202310,202310,2023,10
101190002802,2,202310,202310,2023,10
101190002821,1,202310,202310,2023,10
101190002823,3,202310,202310,2023,10
101190002825,1,202310,202310,2023,10
101190002826,5,202310,202310,2023,10
101190002831,3,202310,202310,2023,10
101190002833,5,202310,202310,2023,10
101220002763,4,202310,202310,2023,10
101220002782,8,202310,202310,2023,10
101220002783,4,202310,202310,2023,10
101220002786,4,202310,202310,2023,10
101220002787,8,202310,202310,2023,10
101220002788,8,202310,202310,2023,10
101220002790,1,202310,202310,2023,10
101220002791,4,202310,202310,2023,10
101220002794,4,202310,202310,2023,10
101220002798,5,202310,202310,2023,10
101220002800,4,202310,202310,2023,10
101220002802,9,202310,202310,2023,10
101220002803,8,202310,202310,2023,10
101220002807,8,202310,202310,2023,10
101220002809,3,202310,202310,2023,10
101220002811,8,202310,202310,2023,10
101220002816,4,202310,202310,2023,10
101220002818,8,202310,202310,2023,10
101190002842,5,202310,202310,2023,10
101190002844,3,202310,202310,2023,10
101190002846,2,202310,202310,2023,10
101190002849,1,202310,202310,2023,10
101190002855,2,202310,202310,2023,10
101190002856,5,202310,202310,2023,10
101190002857,3,202310,202310,2023,10
101190002858,2,202310,202310,2023,10
101190002859,2,202310,202310,2023,10
101190002870,2,202310,202310,2023,10
101190002871,3,202310,202310,2023,10
101190002872,4,202310,202310,2023,10
101190002874,2,202310,202310,2023,10
101190002875,2,202310,202310,2023,10
101190002877,3,202310,202310,2023,10
101190002884,2,202310,202310,2023,10
101190002885,2,202310,202310,2023,10
101190002890,3,202310,202310,2023,10
101190002893,2,202310,202310,2023,10
101190002894,3,202310,202310,2023,10
101190002898,2,202310,202310,2023,10
101190002907,3,202310,202310,2023,10
101220002823,8,202310,202310,2023,10
101220002825,4,202310,202310,2023,10
101220002826,8,202310,202310,2023,10
101220002827,3,202310,202310,2023,10
101220002828,4,202310,202310,2023,10
101220002830,8,202310,202310,2023,10
101220002831,4,202310,202310,2023,10
101220002833,8,202310,202310,2023,10
101220002835,4,202310,202310,2023,10
101220002837,8,202310,202310,2023,10
101220002838,2,202310,202310,2023,10
101220002839,4,202310,202310,2023,10
101220002841,8,202310,202310,2023,10
101220002842,8,202310,202310,2023,10
101220002843,8,202310,202310,2023,10
101220002845,5,202310,202310,2023,10
101220002846,3,202310,202310,2023,10
101220002847,9,202310,202310,2023,10
101220002850,3,202310,202310,2023,10
101220002851,8,202310,202310,2023,10
101220002853,8,202310,202310,2023,10
101220002856,8,202310,202310,2023,10
101220002860,4,202310,202310,2023,10
101220002862,8,202310,202310,2023,10
101220002866,4,202310,202310,2023,10
101190002908,4,202310,202310,2023,10
101190002913,2,202310,202310,2023,10
101190002915,2,202310,202310,2023,10
101190002916,3,202310,202310,2023,10
101190002917,1,202310,202310,2023,10
101190002918,2,202310,202310,2023,10
101190002920,3,202310,202310,2023,10
101190002921,3,202310,202310,2023,10
101190002923,3,202310,202310,2023,10
101190002926,3,202310,202310,2023,10
101190002934,3,202310,202310,2023,10
101190002937,2,202310,202310,2023,10
101190002939,3,202310,202310,2023,10
101190002940,5,202310,202310,2023,10
101190002941,3,202310,202310,2023,10
101190002951,3,202310,202310,2023,10
101190002953,4,202310,202310,2023,10
101190002956,2,202310,202310,2023,10
101190002958,2,202310,202310,2023,10
101190002959,2,202310,202310,2023,10
101190002964,2,202310,202310,2023,10
101190002967,1,202310,202310,2023,10
101190002968,2,202310,202310,2023,10
101190002970,3,202310,202310,2023,10
101190002978,2,202310,202310,2023,10
101220002868,8,202310,202310,2023,10
101220002870,8,202310,202310,2023,10
101220002873,4,202310,202310,2023,10
101220002876,5,202310,202310,2023,10
101220002883,4,202310,202310,2023,10
101220002886,4,202310,202310,2023,10
101220002889,4,202310,202310,2023,10
101220002890,2,202310,202310,2023,10
101220002891,8,202310,202310,2023,10
101220002893,4,202310,202310,2023,10
101220002894,8,202310,202310,2023,10
101220002895,8,202310,202310,2023,10
101220002896,8,202310,202310,2023,10
101220002897,5,202310,202310,2023,10
101220002898,3,202310,202310,2023,10
101220002899,8,202310,202310,2023,10
101220002900,2,202310,202310,2023,10
101220002903,4,202310,202310,2023,10
101220002904,4,202310,202310,2023,10
101220002905,8,202310,202310,2023,10
101220002906,8,202310,202310,2023,10
101220002908,4,202310,202310,2023,10
101220002909,4,202310,202310,2023,10
101220002910,4,202310,202310,2023,10
101220002911,4,202310,202310,2023,10
101220002912,4,202310,202310,2023,10
101220002916,8,202310,202310,2023,10
101220002917,4,202310,202310,2023,10
101220002918,8,202310,202310,2023,10
101220002920,8,202310,202310,2023,10
101190002982,2,202310,202310,2023,10
101190002984,2,202310,202310,2023,10
101190002987,4,202310,202310,2023,10
101190002988,2,202310,202310,2023,10
101190002991,3,202310,202310,2023,10
101190002993,2,202310,202310,2023,10
101190002994,2,202310,202310,2023,10
101190003000,5,202310,202310,2023,10
101190003004,3,202310,202310,2023,10
101190003011,5,202310,202310,2023,10
101190003012,3,202310,202310,2023,10
101190003014,3,202310,202310,2023,10
101190003016,3,202310,202310,2023,10
101190003018,3,202310,202310,2023,10
101190003028,1,202310,202310,2023,10
101190003030,3,202310,202310,2023,10
101190003031,2,202310,202310,2023,10
101190003034,4,202310,202310,2023,10
101190003035,2,202310,202310,2023,10
101190003037,3,202310,202310,2023,10
101190003038,6,202310,202310,2023,10
101190003042,3,202310,202310,2023,10
101190003043,1,202310,202310,2023,10
101190003046,2,202310,202310,2023,10
101190003049,2,202310,202310,2023,10
101220002922,4,202310,202310,2023,10
101220002923,8,202310,202310,2023,10
101220002924,8,202310,202310,2023,10
101220002926,4,202310,202310,2023,10
101220002927,8,202310,202310,2023,10
101220002928,4,202310,202310,2023,10
101220002929,8,202310,202310,2023,10
101220002930,4,202310,202310,2023,10
101220002933,8,202310,202310,2023,10
101220002935,8,202310,202310,2023,10
101220002936,4,202310,202310,2023,10
101220002938,8,202310,202310,2023,10
101220002941,9,202310,202310,2023,10
101220002942,9,202310,202310,2023,10
101220002943,8,202310,202310,2023,10
101220002946,4,202310,202310,2023,10
101220002948,4,202310,202310,2023,10
101220002949,8,202310,202310,2023,10
101220002950,4,202310,202310,2023,10
101220002952,1,202310,202310,2023,10
101220002954,6,202310,202310,2023,10
101220002955,4,202310,202310,2023,10
101220002956,1,202310,202310,2023,10
101220002962,4,202310,202310,2023,10
101220002963,8,202310,202310,2023,10
101220002964,8,202310,202310,2023,10
101190003055,3,202310,202310,2023,10
101190003059,7,202310,202310,2023,10
